"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code","acquisition_number"
"321560","SAFEWAY KITCHENS CUT GREEN BEANS","2017-12-01","","CA2","2015-05-31","","J4EI051G 15:47 5988 ","","BONITA","VONS MARKET","CA","21130331215","NFY1212B7"
"321561","MY ESSENTIALS CUT GREEN BEANS","2017-09-22","","NC1","2015-06-02","","14C02 42652 02:08","","ROANOKE RAPIDS","FOOD LION","NC","725439103329","NFY1212AQ"
"321562","MY ESSENTIALS CUT GREEN BEANS","2017-09-22","","NC1","2015-06-02","","14C02 42652 02:08","","ROANOKE RAPIDS","FOOD LION","NC","725439103329","NFY1212AR"
"321563","LIBBYS CUT GREEN BEANS","2016-12-01","","NC1","2015-06-02","","G3AU161E 14:52 3397 GR BN","","ROANOKE RAPIDS","FOOD LION","NC","37100033188","NFY1212AS"
"321567","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354","NFY1212AH"
"321568","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354","NFY1212AI"
"321569","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354","NFY1212AJ"
"321574","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021","NFY1212AK"
"321575","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021","NFY1212AL"
"321576","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021","NFY1212AM"
"321577","FOOD CLUB CUT GREEN BEANS","2017-12-01","","AZ1","2015-06-02","","64E6091B 1522 3311 ","","TUCSON","BASHAS MARKET","AZ","36800085145","NFY1212AW"
"321578","FOOD CLUB CUT GREEN BEANS","2017-09-23","","AZ1","2015-06-02","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145","NFY1212AX"
"321579","FOOD CLUB CUT GREEN BEANS","2017-09-23","","AZ1","2015-06-02","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145","NFY1212AY"
"321583","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912","NFY1212BB"
"321584","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","J4AP042B 22:30 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912","NFY1212BC"
"321585","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912","NFY1212BD"
"321586","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971","NFY1212AT"
"321587","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971","NFY1212AU"
"321588","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971","NFY1212AV"
"321592","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440","NFY1212B2"
"321593","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440","NFY1212B3"
"321594","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440","NFY1212B4"
"321595","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440","NFY1212AN"
"321596","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440","NFY1212AO"
"321597","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440","NFY1212AP"
"321602","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064","NFY1212BE"
"321603","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064","NFY1212BF"
"321604","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064","NFY1212BG"
"321605","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188","NFY1212AZ"
"321606","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188","NFY1212B0"
"321607","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188","NFY1212B1"
"321613","","","","","2009-11-16","Retail store","","","ANDERSON","Pay Less Super Market","IN","","NFY0905DD"
"321614","","","","","2009-11-16","Retail store","","","COLLEGE POINT","Waldbaum","NY","","NFY0905EV"
"321615","","","","","2009-11-16","Retail store","","","ANDERSON","Pay Less Super Market","IN","","NFY0905DC"
"321622","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC","","NFY0905IY"
"321623","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC","","NFY0905IX"
"321624","","","","","2009-11-29","Retail store","","","PLEASANTON","Lucky Supermarket","CA","","NFY0905JA"
"321625","OCEAN MIST","","","","2009-12-01","Retail store","PLU 4060","","CARRBORO","Food Lion","NC","","NFY0905IW"
"321632","","","","","2009-12-02","Retail store","","","TRUSSVILLE","Food World","AL","","NFY0905HL"
"321633","","","","","2009-11-29","Retail store","","","PARADISE","Safeway","CA","","NFY0905IN"
"321634","","","","","2009-12-02","Retail store","","","TRUSSVILLE","Food World","AL","","NFY0905HK"
"321635","","","","","2009-11-29","Retail store","","","PARADISE","Safeway","CA","","NFY0905IM"
"321642","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT","","NFY0905EK"
"321643","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT","","NFY0905EM"
"321644","","","","","2009-11-18","Retail store","","","DENVER","Safeway","CO","","NFY0905F0"
"321645","","","","","2009-11-17","Retail store","","","WATERBURY","Shop Rite","CT","","NFY0905EL"
"321652","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY0104US"
"321653","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY0104UT"
"321654","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY0104UU"
"321655","","","","","2001-03-25","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY0104UV"
"321656","","","","","2001-03-25","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN","","NFY0104UW"
"321657","","","","","2001-03-25","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN","","NFY0104UX"
"321675","","","","","2001-08-05","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY010D0L"
"321676","","","","","2001-08-05","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR","","NFY010D0M"
"321677","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN","","NFY010D0I"
"321678","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN","","NFY010D0J"
"321679","","","","","2001-08-06","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN","","NFY010D0K"
"321694","","","","","2001-03-25","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL","","NFY0104UY"
"321695","","","","","2001-03-25","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL","","NFY0104UZ"
"321696","","","","","2001-03-25","Retail store","","","CONROE","Kroger Store (store #986)","TX","","NFY0104V0"
"321697","","","","","2001-03-25","Retail store","","","CONROE","Kroger Store (store #986)","TX","","NFY0104V1"
"321698","","","","","2001-03-25","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX","","NFY0104V2"
"321699","","","","","2001-03-25","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX","","NFY0104V3"
"321719","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA","","NFY0104OE"
"321720","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA","","NFY0104OF"
"321721","","","","","2001-03-18","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA","","NFY0104OG"
"321722","","","","","2001-03-18","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA","","NFY0104OH"
"321723","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ","","NFY0104OR"
"321724","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ","","NFY0104OS"
"321725","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ","","NFY0104OT"
"321726","","","","","2001-03-19","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ","","NFY0104OU"
"321727","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA","","NFY0104OD"
"321728","","","","","2001-03-18","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA","","NFY0104OC"
"321764","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY0104OK"
"321765","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY0104OL"
"321766","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY0104OM"
"321767","","","","","2001-03-18","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY0104ON"
"321768","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA","","NFY0104OO"
"321769","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA","","NFY0104OP"
"321770","","","","","2001-03-18","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA","","NFY0104OQ"
"321771","","","","","2001-03-19","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA","","NFY0104OI"
"321772","","","","","2001-03-19","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA","","NFY0104OJ"
"321811","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA","","NFY010DCV"
"321812","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA","","NFY010DCW"
"321813","","","","","2001-08-13","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA","","NFY010DCX"
"321814","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY010DCS"
"321815","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY010DCT"
"321816","","","","","2001-08-12","Retail store","","","LONGVIEW","Safeway Store (store #1078)","WA","","NFY010DCU"
"321846","","","","","2001-08-06","Retail store","","","CANNONSBURG","Giant Eagle Market (store #70)","PA","","NFY010D0E"
"321847","","","","","2001-08-06","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA","","NFY010D0G"
"321848","","","","","2001-08-06","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA","","NFY010D0H"
"321849","","","","","2001-08-05","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ","","NFY010D0F"
"321881","","","","","2001-08-12","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL","","NFY010DCY"
"321882","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX","","NFY010DCZ"
"321883","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX","","NFY010DD0"
"321884","","","","","2001-08-12","Retail store","","","CONROE","Kroger Store (store #986)","TX","","NFY010DD1"
"321885","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX","","NFY010DD2"
"321886","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX","","NFY010DD3"
"321887","","","","","2001-08-13","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX","","NFY010DD4"
"321902","LUCERNE MILK, 1%","2018-04-23","","CA2","2018-04-08","","1059 J 06-2796","","BONITA","VONS MARKET","CA","021130072446","NFY121QEV"
"321908","HEB MILK, 1%","2018-04-23","","TX1","2018-04-08","","PT7 A1 481841","","HOUSTON","HEB","TX","041220690756","NFY121QF1"
"321914","MILK 1% GREAT VALUE","2018-05-02","","NE1","2018-04-15","","03131913","","HASTINGS","WALMART","NE","078742352022","NFY121QGU"
"321921","ALTA DENA DAIRY PURE, 1% MILK","2018-04-28","","CA1","2018-04-16","","F3 PLT06101246","","PALMDALE","WALMART","CA","41900076818","NFY121QGW"
"321941","HYVEE MILK 2%","2018-04-24","","IA","2018-04-07","","46-138 2236 092","","ESTHERVILLE","HYVEE FOOD STORE","IA","NFY121QF5","NFY121QF5"
"321960","UNITED Q MILK 1%","2018-04-03","","PA1","2018-04-07","","39861645","","PITTSBURGH","SHOP N SAVE","PA","071580000711","NFY121QF9"
"321979","GREAT VALUE 1% MILK","2018-04-19","","KY1","2018-04-08","","A G1 21008","","HARRODSBURG","WALMART","KY","78742351889","NFY121QEQ"
"322002","SHOPRITE 1% MILK","2018-04-17","","NJ1","2018-04-08","","6/1/1425","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190458011","NFY121QER"
"322021","PRAIRIE FARMS, 1% MILK","2018-04-23","","IN1","2018-04-15","","10251855","","NEWBURGH","SCHNUCK MARKET","IN","72730232082","NFY121QGO"
"322044","SUNNYSIDE FARMS 1% MILK","2018-05-08","","CA3","2018-04-24","","L3PLT0671936","","LIVERMORE","LUCKY","CA","717544204824","NFY121QJ5"
"322050","LAURA LYNN 1% MILK","2018-04-25","","GA1","2018-04-16","","E0914","","LOCUST GROVE","INGLES","GA","086854004807","NFY121QHA"
"322056","SE GROCERS 1% MILK","2018-05-07","","FL1","2018-04-23","","09551AF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101148","NFY121QJ0"
"322062","GREAT VALUE 1% MILK","2018-05-07","","TX2","2018-04-23","","223327F252","","GRAPEVINE","WALMART","TX","078742351889","NFY121QIQ"
"322068","HARRIS TEETER, 1% MILK","2018-05-07","","NC2","2018-04-23","","3708705423","","CHARLOTTE","HARRIS TEETER","NC","072036631305","NFY121QJ8"
"322074","LUCERNE MILK, 1%","2018-05-10","","CO1","2018-04-30","","810HB010605","","PEYTON","SAFEWAY","CO","21130070664","NFY121QJK"
"322080","STOP AND SHOP 1% MILK","2018-05-15","","NY1","2018-04-30","","1013341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008658","NFY121QJG"
"322086","PRAIRIE FARMS, 1% MILK","2018-04-30","","TN","2018-04-22","","101947125JG","","MEMPHIS","TARGET","TN","072730232082","NFY121QJC"
"322106","FOOD LION 1% MILK","2018-04-24","","NC1","2018-04-16","","A0931 37102","","ROANOKE RAPIDS","FOOD LION","NC","035826089762","NFY121QH2"
"322129","BASHAS 1% MILK","2018-04-30","","AZ1","2018-04-15","","1758 MCKW","","TUCSON","BASHAS MARKET","AZ","31903035172","NFY121QH5"
"322151","LUCERNE MILK, 1%","2018-05-02","","IL","2018-04-23","","17383131128","","CHICAGO","JEWEL","IL","021130070688","NFY121QIV"
"322174","QFC 1% MILK","2018-05-12","","WA1","2018-04-29","","41451928D2","","SEATTLE","QFC","WA","11110417435","NFY121QJN"
"322183","HOOD 1% MILK","2018-05-08","","MA","2018-04-29","","802F33308","","READING","STOP AND SHOP","MA","44100102523","NFY121QJW"
"322189","KEMPS SELECT 1% MILK","2018-05-15","","MN","2018-04-29","","27168F11451CG","","MINNEAPOLIS","CUB FOODS","MN","41483022233","NFY121QJS"
"322208","MEIJER 1% MILK","2018-05-18","","MI1","2018-05-07","","26784","","COMMERCE","MEIJER","MI","41250102694","NFY121QTR"
"322230","HEB MILK, SKIM","2018-04-24","","TX1","2018-04-08","","PT11081841","","HOUSTON","HEB","TX","41220436620","NFY121QF2"
"322237","LUCERNE MILK, SKIM","2018-04-21","","CA2","2018-04-08","","1120J06-2796","","BONITA","VONS  MARKET","CA","21130070121","NFY121QEW"
"322244","MILK SKIM GREAT VALUE","2018-04-25","","NE1","2018-04-15","","45619113","","HASTINGS","WALMART","NE","78742352039","NFY121QGS"
"322250","SHOPRITE SKIM MILK","2018-04-14","","NJ1","2018-04-08","","11146","","NEW BRUNSWICK","SAKER SHOPRITE","NJ","041190458028","NFY121QEU"
"322269","UNITED SKIM MILK","2018-04-19","","PA1","2018-04-07","","3986 1743","","PITTSBURGH","SHOP N SAVE","PA","071580000919","NFY121QFA"
"322288","HYVEE SKIM MILK","2018-04-19","","IA","2018-04-07","","46-138 2320 087","","ESTHERVILLE","HYVEE FOOD STORE","IA","75450097115","NFY121QF3"
"322307","GREAT VALUE, SKIM MILK","2018-04-18","","KY1","2018-04-08","","0648 BHG21008","","HARRODSBURG","WALMART","KY","078742352039","NFY121QEO"
"322330","ALTA DENA DAIRY PURE SKIM MILK","2018-04-30","","CA1","2018-04-16","","F3 PLT06100557","","PALMDALE","WALMART","CA","041900077044","NFY121QGZ"
"322350","MILK SKIM PRAIRIE FARMS","2018-04-27","","IN1","2018-04-15","","11291855","","NEWBURGH","SCHNUCK MARKET","IN","72730232167","NFY121QGR"
"322374","LAURA LYNN SKIM MILK","2018-04-23","","GA1","2018-04-16","","F0757","","LOCUST GROVE","INGLES","GA","086854013380","NFY121QH8"
"322380","HARRIS TEETER SKIM MILK","2018-05-07","","NC2","2018-04-22","","370870733","","CHARLOTTE","HARRIS TEETER","NC","72036631299","NFY121QJ6"
"322387","GREAT VALUE, SKIM MILK","2018-05-02","","TX2","2018-04-23","","143833F254","","GRAPEVINE","WALMART","TX","078742352039","NFY121QIS"
"322393","SUNNYSIDE FARMS SKIM MILK","2018-05-08","","CA3","2018-04-24","","L2PLT067072052","","LIVERMORE","LUCKY","CA","717544204763","NFY121QJ3"
"322399","SE GROCERS SKIM MILK","2018-05-09","","FL","2018-04-23","","0908CSF11297","","NEW PORT RICHEY","WINN DIXIE","FL","038259101155","NFY121QIY"
"322405","STOP AND SHOP SKIM MILK","2018-05-15","","NY1","2018-04-30","","0709341594258","","EAST MEADOW","STOP AND SHOP","NY","688267008672","NFY121QJE"
"322411","VALUE CORNER SKIM MILK","2018-05-11","","CO1","2018-04-30","","810HB051422","","PEYTON","SAFEWAY","CO","79893155005","NFY121QJI"
"322417","FOOD LION SKIM MILK","2018-05-01","","NC1","2018-04-16","","A0858 37102","","ROANOKE RAPIDS","FOOD LION ","NC","035826089755","NFY121QH0"
"322440","QFC SKIM MILK","2018-05-12","","WA1","2018-04-29","","41451815A3","","SEATTLE","QFC","WA","11110420091","NFY121QJM"
"322449","DEANS DAIRY PURE SKIM MILK","2018-05-07","","IL1","2018-04-23","","17383180858","","CHICAGO","JEWEL","IL","041900077044","NFY121QIU"
"322472","PRAIRIE FARMS SKIM MILK","2018-04-30","","TN","2018-04-22","","092947125JG","","MEMPHIS","TARGET","TN","072730232167","NFY121QJB"
"322493","BASHAS SKIM MILK","2018-05-01","","AZ1","2018-04-15","","2010 TCKW","","TUCSON ","BASHAS MARKET","AZ","NFY121QH7","NFY121QH7"
"322515","HOOD SKIM MILK","2018-05-11","","MA","2018-04-29","","1057F33308","","READING","STOP AND SHOP","MA","44100110597","NFY121QJV"
"322521","KEMPS SELECT SKIM MILK","2018-05-15","","MN","2018-04-29","","27168F11624CG","","MINNEAPOLIS","CUB FOODS","MN","41483021786","NFY121QJR"
"322540","MEIJER SKIM MILK","2018-05-12","","MI1","2018-05-07","","26784","","COMMERCE","MEIJER","MI","41250102311","NFY121QTO"
"322561","LUCERNE MILK, WHOLE","2018-04-22","","CA2","2018-04-08","","1151 J 062796","","BONITA","VONS MARKET","CA","021130070107","NFY121QEY"
"322567","MILK, WHOLE PRAIRIE FARMS","2018-05-01","","IN1","2018-04-15","","1249 1855","","NEWBURGH","SCHNUCK MARKET","IN","072730212022","NFY121QGQ"
